district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
12001,Cape Breton--Canso,42,Mira Gut,Rodgers,Adam Daniel,Conservative,39
12001,Cape Breton--Canso,42,Mira Gut,Smith,Michelle,NDP-New Democratic Party,24
12001,Cape Breton--Canso,43,Catalone,Coady,Maria Goretti,Green Party,1
12001,Cape Breton--Canso,43,Catalone,Cuzner,Rodger,Liberal,190
12001,Cape Breton--Canso,43,Catalone,Rodgers,Adam Daniel,Conservative,35
12001,Cape Breton--Canso,43,Catalone,Smith,Michelle,NDP-New Democratic Party,24
12001,Cape Breton--Canso,44,Port Morien,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,44,Port Morien,Cuzner,Rodger,Liberal,158
12001,Cape Breton--Canso,44,Port Morien,Rodgers,Adam Daniel,Conservative,8
12001,Cape Breton--Canso,44,Port Morien,Smith,Michelle,NDP-New Democratic Party,5
12001,Cape Breton--Canso,45,Port Morien,Coady,Maria Goretti,Green Party,6
12001,Cape Breton--Canso,45,Port Morien,Cuzner,Rodger,Liberal,135
12001,Cape Breton--Canso,45,Port Morien,Rodgers,Adam Daniel,Conservative,19
12001,Cape Breton--Canso,45,Port Morien,Smith,Michelle,NDP-New Democratic Party,23
12001,Cape Breton--Canso,46,Donkin,Coady,Maria Goretti,Green Party,6
12001,Cape Breton--Canso,46,Donkin,Cuzner,Rodger,Liberal,141
12001,Cape Breton--Canso,46,Donkin,Rodgers,Adam Daniel,Conservative,14
12001,Cape Breton--Canso,46,Donkin,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,47,Cape Breton,Coady,Maria Goretti,Green Party,12
12001,Cape Breton--Canso,47,Cape Breton,Cuzner,Rodger,Liberal,167
12001,Cape Breton--Canso,47,Cape Breton,Rodgers,Adam Daniel,Conservative,15
12001,Cape Breton--Canso,47,Cape Breton,Smith,Michelle,NDP-New Democratic Party,15
12001,Cape Breton--Canso,48,Cape Breton,Coady,Maria Goretti,Green Party,0
12001,Cape Breton--Canso,48,Cape Breton,Cuzner,Rodger,Liberal,131
12001,Cape Breton--Canso,48,Cape Breton,Rodgers,Adam Daniel,Conservative,12
12001,Cape Breton--Canso,48,Cape Breton,Smith,Michelle,NDP-New Democratic Party,16
12001,Cape Breton--Canso,49,Cape Breton,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,49,Cape Breton,Cuzner,Rodger,Liberal,129
12001,Cape Breton--Canso,49,Cape Breton,Rodgers,Adam Daniel,Conservative,27
12001,Cape Breton--Canso,49,Cape Breton,Smith,Michelle,NDP-New Democratic Party,21
12001,Cape Breton--Canso,50,Cape Breton,Coady,Maria Goretti,Green Party,7
12001,Cape Breton--Canso,50,Cape Breton,Cuzner,Rodger,Liberal,139
12001,Cape Breton--Canso,50,Cape Breton,Rodgers,Adam Daniel,Conservative,15
12001,Cape Breton--Canso,50,Cape Breton,Smith,Michelle,NDP-New Democratic Party,20
12001,Cape Breton--Canso,51,Cape Breton,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,51,Cape Breton,Cuzner,Rodger,Liberal,142
12001,Cape Breton--Canso,51,Cape Breton,Rodgers,Adam Daniel,Conservative,10
12001,Cape Breton--Canso,51,Cape Breton,Smith,Michelle,NDP-New Democratic Party,11
12001,Cape Breton--Canso,52,Cape Breton,Coady,Maria Goretti,Green Party,1
12001,Cape Breton--Canso,52,Cape Breton,Cuzner,Rodger,Liberal,107
12001,Cape Breton--Canso,52,Cape Breton,Rodgers,Adam Daniel,Conservative,7
12001,Cape Breton--Canso,52,Cape Breton,Smith,Michelle,NDP-New Democratic Party,12
