district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
47001,Battlefords--Lloydminster,40,Maidstone,Anguish,Doug,Independent,2
47001,Battlefords--Lloydminster,40,Maidstone,Ingram,Larry,Liberal,22
47001,Battlefords--Lloydminster,40,Maidstone,Ritz,Gerry,Conservative,107
47001,Battlefords--Lloydminster,40,Maidstone,Tait,Glenn,NDP-New Democratic Party,9
47001,Battlefords--Lloydminster,40,Maidstone,Tenkink,Mikaela,Green Party,1
47001,Battlefords--Lloydminster,41,Maidstone,Anguish,Doug,Independent,3
47001,Battlefords--Lloydminster,41,Maidstone,Ingram,Larry,Liberal,13
47001,Battlefords--Lloydminster,41,Maidstone,Ritz,Gerry,Conservative,109
47001,Battlefords--Lloydminster,41,Maidstone,Tait,Glenn,NDP-New Democratic Party,13
47001,Battlefords--Lloydminster,41,Maidstone,Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,42,Maidstone,Anguish,Doug,Independent,2
47001,Battlefords--Lloydminster,42,Maidstone,Ingram,Larry,Liberal,19
47001,Battlefords--Lloydminster,42,Maidstone,Ritz,Gerry,Conservative,171
47001,Battlefords--Lloydminster,42,Maidstone,Tait,Glenn,NDP-New Democratic Party,16
47001,Battlefords--Lloydminster,42,Maidstone,Tenkink,Mikaela,Green Party,7
47001,Battlefords--Lloydminster,43,Marsden,Anguish,Doug,Independent,6
47001,Battlefords--Lloydminster,43,Marsden,Ingram,Larry,Liberal,29
47001,Battlefords--Lloydminster,43,Marsden,Ritz,Gerry,Conservative,289
47001,Battlefords--Lloydminster,43,Marsden,Tait,Glenn,NDP-New Democratic Party,35
47001,Battlefords--Lloydminster,43,Marsden,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,44,Freemont,Anguish,Doug,Independent,5
47001,Battlefords--Lloydminster,44,Freemont,Ingram,Larry,Liberal,9
47001,Battlefords--Lloydminster,44,Freemont,Ritz,Gerry,Conservative,135
47001,Battlefords--Lloydminster,44,Freemont,Tait,Glenn,NDP-New Democratic Party,12
