district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
11001,Cardigan,52,Stratford,MacAulay,Lawrence,Liberal,168
11001,Cardigan,52,Stratford,Patkai,Julius,Conservative,38
11001,Cardigan,52,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,53,Stratford,Cann,Billy,NDP-New Democratic Party,19
11001,Cardigan,53,Stratford,Doyle,Teresa,Green Party,15
11001,Cardigan,53,Stratford,MacAulay,Lawrence,Liberal,113
11001,Cardigan,53,Stratford,Patkai,Julius,Conservative,20
11001,Cardigan,53,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan, 54A,Stratford,Cann,Billy,NDP-New Democratic Party,31
11001,Cardigan, 54A,Stratford,Doyle,Teresa,Green Party,13
11001,Cardigan, 54A,Stratford,MacAulay,Lawrence,Liberal,135
11001,Cardigan, 54A,Stratford,Patkai,Julius,Conservative,30
11001,Cardigan, 54A,Stratford,Squires,Christene,Christian Heritage Party,3
11001,Cardigan, 54B,Stratford,Cann,Billy,NDP-New Democratic Party,35
11001,Cardigan, 54B,Stratford,Doyle,Teresa,Green Party,14
11001,Cardigan, 54B,Stratford,MacAulay,Lawrence,Liberal,162
11001,Cardigan, 54B,Stratford,Patkai,Julius,Conservative,20
11001,Cardigan, 54B,Stratford,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,55,Stratford,Cann,Billy,NDP-New Democratic Party,27
11001,Cardigan,55,Stratford,Doyle,Teresa,Green Party,18
11001,Cardigan,55,Stratford,MacAulay,Lawrence,Liberal,115
11001,Cardigan,55,Stratford,Patkai,Julius,Conservative,34
11001,Cardigan,55,Stratford,Squires,Christene,Christian Heritage Party,3
11001,Cardigan, 56A,Stratford,Cann,Billy,NDP-New Democratic Party,25
11001,Cardigan, 56A,Stratford,Doyle,Teresa,Green Party,18
11001,Cardigan, 56A,Stratford,MacAulay,Lawrence,Liberal,82
11001,Cardigan, 56A,Stratford,Patkai,Julius,Conservative,33
11001,Cardigan, 56A,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan, 56B,Stratford,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan, 56B,Stratford,Doyle,Teresa,Green Party,18
11001,Cardigan, 56B,Stratford,MacAulay,Lawrence,Liberal,95
11001,Cardigan, 56B,Stratford,Patkai,Julius,Conservative,29
11001,Cardigan, 56B,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,57,Stratford,Cann,Billy,NDP-New Democratic Party,35
11001,Cardigan,57,Stratford,Doyle,Teresa,Green Party,15
11001,Cardigan,57,Stratford,MacAulay,Lawrence,Liberal,169
11001,Cardigan,57,Stratford,Patkai,Julius,Conservative,44
11001,Cardigan,57,Stratford,Squires,Christene,Christian Heritage Party,3
11001,Cardigan, 58A,Stratford,Cann,Billy,NDP-New Democratic Party,16
11001,Cardigan, 58A,Stratford,Doyle,Teresa,Green Party,10
11001,Cardigan, 58A,Stratford,MacAulay,Lawrence,Liberal,91
11001,Cardigan, 58A,Stratford,Patkai,Julius,Conservative,28
11001,Cardigan, 58A,Stratford,Squires,Christene,Christian Heritage Party,0
11001,Cardigan, 58B,Stratford,Cann,Billy,NDP-New Democratic Party,23
11001,Cardigan, 58B,Stratford,Doyle,Teresa,Green Party,15
11001,Cardigan, 58B,Stratford,MacAulay,Lawrence,Liberal,90
11001,Cardigan, 58B,Stratford,Patkai,Julius,Conservative,21
11001,Cardigan, 58B,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,59,Stratford,Cann,Billy,NDP-New Democratic Party,14
11001,Cardigan,59,Stratford,Doyle,Teresa,Green Party,10
11001,Cardigan,59,Stratford,MacAulay,Lawrence,Liberal,71
11001,Cardigan,59,Stratford,Patkai,Julius,Conservative,22
11001,Cardigan,59,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,60,Stratford,Cann,Billy,NDP-New Democratic Party,29
11001,Cardigan,60,Stratford,Doyle,Teresa,Green Party,16
11001,Cardigan,60,Stratford,MacAulay,Lawrence,Liberal,133
11001,Cardigan,60,Stratford,Patkai,Julius,Conservative,20
11001,Cardigan,60,Stratford,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,61,Stratford,Cann,Billy,NDP-New Democratic Party,15
11001,Cardigan,61,Stratford,Doyle,Teresa,Green Party,11
11001,Cardigan,61,Stratford,MacAulay,Lawrence,Liberal,102
11001,Cardigan,61,Stratford,Patkai,Julius,Conservative,36
11001,Cardigan,61,Stratford,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,62,Stratford,Cann,Billy,NDP-New Democratic Party,28
11001,Cardigan,62,Stratford,Doyle,Teresa,Green Party,17
11001,Cardigan,62,Stratford,MacAulay,Lawrence,Liberal,156
11001,Cardigan,62,Stratford,Patkai,Julius,Conservative,54
11001,Cardigan,62,Stratford,Squires,Christene,Christian Heritage Party,4
11001,Cardigan, 63A,Stratford,Cann,Billy,NDP-New Democratic Party,21
11001,Cardigan, 63A,Stratford,Doyle,Teresa,Green Party,18
11001,Cardigan, 63A,Stratford,MacAulay,Lawrence,Liberal,128
11001,Cardigan, 63A,Stratford,Patkai,Julius,Conservative,41
11001,Cardigan, 63A,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan, 63B,Stratford,Cann,Billy,NDP-New Democratic Party,16
11001,Cardigan, 63B,Stratford,Doyle,Teresa,Green Party,11
11001,Cardigan, 63B,Stratford,MacAulay,Lawrence,Liberal,107
11001,Cardigan, 63B,Stratford,Patkai,Julius,Conservative,32
11001,Cardigan, 63B,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan, 64A,Stratford,Cann,Billy,NDP-New Democratic Party,12
11001,Cardigan, 64A,Stratford,Doyle,Teresa,Green Party,18
11001,Cardigan, 64A,Stratford,MacAulay,Lawrence,Liberal,109
11001,Cardigan, 64A,Stratford,Patkai,Julius,Conservative,25
11001,Cardigan, 64A,Stratford,Squires,Christene,Christian Heritage Party,0
11001,Cardigan, 64B,Stratford,Cann,Billy,NDP-New Democratic Party,16
11001,Cardigan, 64B,Stratford,Doyle,Teresa,Green Party,17
11001,Cardigan, 64B,Stratford,MacAulay,Lawrence,Liberal,91
11001,Cardigan, 64B,Stratford,Patkai,Julius,Conservative,34
11001,Cardigan, 64B,Stratford,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,65,Alexandra,Cann,Billy,NDP-New Democratic Party,24
11001,Cardigan,65,Alexandra,Doyle,Teresa,Green Party,16
11001,Cardigan,65,Alexandra,MacAulay,Lawrence,Liberal,133
11001,Cardigan,65,Alexandra,Patkai,Julius,Conservative,33
11001,Cardigan,65,Alexandra,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,66,Pownal,Cann,Billy,NDP-New Democratic Party,26
11001,Cardigan,66,Pownal,Doyle,Teresa,Green Party,31
11001,Cardigan,66,Pownal,MacAulay,Lawrence,Liberal,157
11001,Cardigan,66,Pownal,Patkai,Julius,Conservative,46
11001,Cardigan,66,Pownal,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,67,Cherry Valley,Cann,Billy,NDP-New Democratic Party,21
11001,Cardigan,67,Cherry Valley,Doyle,Teresa,Green Party,11
11001,Cardigan,67,Cherry Valley,MacAulay,Lawrence,Liberal,141
11001,Cardigan,67,Cherry Valley,Patkai,Julius,Conservative,36
11001,Cardigan,67,Cherry Valley,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,68,Kinross,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan,68,Kinross,Doyle,Teresa,Green Party,20
11001,Cardigan,68,Kinross,MacAulay,Lawrence,Liberal,122
11001,Cardigan,68,Kinross,Patkai,Julius,Conservative,38
11001,Cardigan,68,Kinross,Squires,Christene,Christian Heritage Party,11
11001,Cardigan,69,Iona,Cann,Billy,NDP-New Democratic Party,16
11001,Cardigan,69,Iona,Doyle,Teresa,Green Party,16
11001,Cardigan,69,Iona,MacAulay,Lawrence,Liberal,112
11001,Cardigan,69,Iona,Patkai,Julius,Conservative,25
11001,Cardigan,69,Iona,Squires,Christene,Christian Heritage Party,7
11001,Cardigan,70,Mount Buchanan,Cann,Billy,NDP-New Democratic Party,18
11001,Cardigan,70,Mount Buchanan,Doyle,Teresa,Green Party,16
11001,Cardigan,70,Mount Buchanan,MacAulay,Lawrence,Liberal,160
11001,Cardigan,70,Mount Buchanan,Patkai,Julius,Conservative,39
11001,Cardigan,70,Mount Buchanan,Squires,Christene,Christian Heritage Party,7
11001,Cardigan,71,Flat River,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan,71,Flat River,Doyle,Teresa,Green Party,22
11001,Cardigan,71,Flat River,MacAulay,Lawrence,Liberal,84
11001,Cardigan,71,Flat River,Patkai,Julius,Conservative,39
