district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
46003,Churchill--Keewatinook Aski,615,Norway House,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,615,Norway House,Mirecki,Kyle G.,Conservative,0
46003,Churchill--Keewatinook Aski,616,Grand Rapids,Ashton,Niki,NDP-New Democratic Party,113
46003,Churchill--Keewatinook Aski,616,Grand Rapids,Chartrand,Rebecca,Liberal,52
46003,Churchill--Keewatinook Aski,616,Grand Rapids,Hastmann,August,Green Party,1
46003,Churchill--Keewatinook Aski,616,Grand Rapids,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,616,Grand Rapids,Mirecki,Kyle G.,Conservative,3
46003,Churchill--Keewatinook Aski,617,The Pas,Ashton,Niki,NDP-New Democratic Party,297
46003,Churchill--Keewatinook Aski,617,The Pas,Chartrand,Rebecca,Liberal,240
46003,Churchill--Keewatinook Aski,617,The Pas,Hastmann,August,Green Party,20
46003,Churchill--Keewatinook Aski,617,The Pas,Linnick,Zachary,Libertarian,2
46003,Churchill--Keewatinook Aski,617,The Pas,Mirecki,Kyle G.,Conservative,115
46003,Churchill--Keewatinook Aski,618,The Pas,Ashton,Niki,NDP-New Democratic Party,7
46003,Churchill--Keewatinook Aski,618,The Pas,Chartrand,Rebecca,Liberal,3
46003,Churchill--Keewatinook Aski,618,The Pas,Hastmann,August,Green Party,0
46003,Churchill--Keewatinook Aski,618,The Pas,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,618,The Pas,Mirecki,Kyle G.,Conservative,1
46003,Churchill--Keewatinook Aski,619,Dauphin River,Ashton,Niki,NDP-New Democratic Party,0
46003,Churchill--Keewatinook Aski,619,Dauphin River,Chartrand,Rebecca,Liberal,0
46003,Churchill--Keewatinook Aski,619,Dauphin River,Hastmann,August,Green Party,0
46003,Churchill--Keewatinook Aski,619,Dauphin River,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,619,Dauphin River,Mirecki,Kyle G.,Conservative,0
46003,Churchill--Keewatinook Aski,620,Peguis,Ashton,Niki,NDP-New Democratic Party,263
46003,Churchill--Keewatinook Aski,620,Peguis,Chartrand,Rebecca,Liberal,131
46003,Churchill--Keewatinook Aski,620,Peguis,Hastmann,August,Green Party,2
46003,Churchill--Keewatinook Aski,620,Peguis,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,620,Peguis,Mirecki,Kyle G.,Conservative,10
46003,Churchill--Keewatinook Aski,621,Bullhead-Matheson,Ashton,Niki,NDP-New Democratic Party,0
46003,Churchill--Keewatinook Aski,621,Bullhead-Matheson,Chartrand,Rebecca,Liberal,0
46003,Churchill--Keewatinook Aski,621,Bullhead-Matheson,Hastmann,August,Green Party,0
46003,Churchill--Keewatinook Aski,621,Bullhead-Matheson,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,621,Bullhead-Matheson,Mirecki,Kyle G.,Conservative,0
46003,Churchill--Keewatinook Aski,622,Bloodvein,Ashton,Niki,NDP-New Democratic Party,0
46003,Churchill--Keewatinook Aski,622,Bloodvein,Chartrand,Rebecca,Liberal,0
46003,Churchill--Keewatinook Aski,622,Bloodvein,Hastmann,August,Green Party,0
46003,Churchill--Keewatinook Aski,622,Bloodvein,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,622,Bloodvein,Mirecki,Kyle G.,Conservative,0
46003,Churchill--Keewatinook Aski,623,Fort Alexander,Ashton,Niki,NDP-New Democratic Party,0
46003,Churchill--Keewatinook Aski,623,Fort Alexander,Chartrand,Rebecca,Liberal,0
46003,Churchill--Keewatinook Aski,623,Fort Alexander,Hastmann,August,Green Party,0
46003,Churchill--Keewatinook Aski,623,Fort Alexander,Linnick,Zachary,Libertarian,0
46003,Churchill--Keewatinook Aski,623,Fort Alexander,Mirecki,Kyle G.,Conservative,0
46003,Churchill--Keewatinook Aski, S/R 1,SVR Group 1/RÉS Groupe 1,Ashton,Niki,NDP-New Democratic Party,87
46003,Churchill--Keewatinook Aski, S/R 1,SVR Group 1/RÉS Groupe 1,Chartrand,Rebecca,Liberal,247
46003,Churchill--Keewatinook Aski, S/R 1,SVR Group 1/RÉS Groupe 1,Hastmann,August,Green Party,5
46003,Churchill--Keewatinook Aski, S/R 1,SVR Group 1/RÉS Groupe 1,Linnick,Zachary,Libertarian,4
46003,Churchill--Keewatinook Aski, S/R 1,SVR Group 1/RÉS Groupe 1,Mirecki,Kyle G.,Conservative,10
46003,Churchill--Keewatinook Aski, S/R 2,SVR Group 2/RÉS Groupe 2,Ashton,Niki,NDP-New Democratic Party,309
46003,Churchill--Keewatinook Aski, S/R 2,SVR Group 2/RÉS Groupe 2,Chartrand,Rebecca,Liberal,199
46003,Churchill--Keewatinook Aski, S/R 2,SVR Group 2/RÉS Groupe 2,Hastmann,August,Green Party,14
46003,Churchill--Keewatinook Aski, S/R 2,SVR Group 2/RÉS Groupe 2,Linnick,Zachary,Libertarian,9
46003,Churchill--Keewatinook Aski, S/R 2,SVR Group 2/RÉS Groupe 2,Mirecki,Kyle G.,Conservative,82
46004,Dauphin--Swan River--Neepawa,1,Barrows,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa,1,Barrows,Mark,Inky,Independent,2
46004,Dauphin--Swan River--Neepawa,1,Barrows,Piché,Ray,Liberal,29
46004,Dauphin--Swan River--Neepawa,1,Barrows,Sopuck,Robert,Conservative,5
46004,Dauphin--Swan River--Neepawa,1,Barrows,Storey,Kate,Green Party,0
46004,Dauphin--Swan River--Neepawa, 2A,Pelican Rapids,Lewycky,Laverne M.,NDP-New Democratic Party,70
46004,Dauphin--Swan River--Neepawa, 2A,Pelican Rapids,Mark,Inky,Independent,3
46004,Dauphin--Swan River--Neepawa, 2A,Pelican Rapids,Piché,Ray,Liberal,47
46004,Dauphin--Swan River--Neepawa, 2A,Pelican Rapids,Sopuck,Robert,Conservative,1
46004,Dauphin--Swan River--Neepawa, 2A,Pelican Rapids,Storey,Kate,Green Party,7
46004,Dauphin--Swan River--Neepawa, 2B,Pelican Rapids,Lewycky,Laverne M.,NDP-New Democratic Party,51
46004,Dauphin--Swan River--Neepawa, 2B,Pelican Rapids,Mark,Inky,Independent,3
46004,Dauphin--Swan River--Neepawa, 2B,Pelican Rapids,Piché,Ray,Liberal,26
46004,Dauphin--Swan River--Neepawa, 2B,Pelican Rapids,Sopuck,Robert,Conservative,3
46004,Dauphin--Swan River--Neepawa, 2B,Pelican Rapids,Storey,Kate,Green Party,10
46004,Dauphin--Swan River--Neepawa,3,Mafeking,Lewycky,Laverne M.,NDP-New Democratic Party,15
46004,Dauphin--Swan River--Neepawa,3,Mafeking,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,3,Mafeking,Piché,Ray,Liberal,50
46004,Dauphin--Swan River--Neepawa,3,Mafeking,Sopuck,Robert,Conservative,45
46004,Dauphin--Swan River--Neepawa,3,Mafeking,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,4,Birch River,Lewycky,Laverne M.,NDP-New Democratic Party,4
46004,Dauphin--Swan River--Neepawa,4,Birch River,Mark,Inky,Independent,4
46004,Dauphin--Swan River--Neepawa,4,Birch River,Piché,Ray,Liberal,25
46004,Dauphin--Swan River--Neepawa,4,Birch River,Sopuck,Robert,Conservative,88
46004,Dauphin--Swan River--Neepawa,4,Birch River,Storey,Kate,Green Party,0
46004,Dauphin--Swan River--Neepawa,5,Birch River,Lewycky,Laverne M.,NDP-New Democratic Party,12
46004,Dauphin--Swan River--Neepawa,5,Birch River,Mark,Inky,Independent,3
46004,Dauphin--Swan River--Neepawa,5,Birch River,Piché,Ray,Liberal,57
46004,Dauphin--Swan River--Neepawa,5,Birch River,Sopuck,Robert,Conservative,36
46004,Dauphin--Swan River--Neepawa,5,Birch River,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,6,Duck Bay,Lewycky,Laverne M.,NDP-New Democratic Party,22
46004,Dauphin--Swan River--Neepawa,6,Duck Bay,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa,6,Duck Bay,Piché,Ray,Liberal,123
46004,Dauphin--Swan River--Neepawa,6,Duck Bay,Sopuck,Robert,Conservative,4
46004,Dauphin--Swan River--Neepawa,6,Duck Bay,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,7,Cowan,Lewycky,Laverne M.,NDP-New Democratic Party,9
46004,Dauphin--Swan River--Neepawa,7,Cowan,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa,7,Cowan,Piché,Ray,Liberal,16
46004,Dauphin--Swan River--Neepawa,7,Cowan,Sopuck,Robert,Conservative,45
46004,Dauphin--Swan River--Neepawa,7,Cowan,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,8,Minitonas,Lewycky,Laverne M.,NDP-New Democratic Party,5
46004,Dauphin--Swan River--Neepawa,8,Minitonas,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,8,Minitonas,Piché,Ray,Liberal,26
46004,Dauphin--Swan River--Neepawa,8,Minitonas,Sopuck,Robert,Conservative,108
46004,Dauphin--Swan River--Neepawa,8,Minitonas,Storey,Kate,Green Party,2
46004,Dauphin--Swan River--Neepawa,9,Minitonas,Lewycky,Laverne M.,NDP-New Democratic Party,17
46004,Dauphin--Swan River--Neepawa,9,Minitonas,Mark,Inky,Independent,17
46004,Dauphin--Swan River--Neepawa,9,Minitonas,Piché,Ray,Liberal,26
46004,Dauphin--Swan River--Neepawa,9,Minitonas,Sopuck,Robert,Conservative,81
46004,Dauphin--Swan River--Neepawa,9,Minitonas,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,10,Minitonas,Lewycky,Laverne M.,NDP-New Democratic Party,10
46004,Dauphin--Swan River--Neepawa,10,Minitonas,Mark,Inky,Independent,15
46004,Dauphin--Swan River--Neepawa,10,Minitonas,Piché,Ray,Liberal,40
46004,Dauphin--Swan River--Neepawa,10,Minitonas,Sopuck,Robert,Conservative,131
46004,Dauphin--Swan River--Neepawa,10,Minitonas,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,11,Bowsman,Lewycky,Laverne M.,NDP-New Democratic Party,6
46004,Dauphin--Swan River--Neepawa,11,Bowsman,Mark,Inky,Independent,12
46004,Dauphin--Swan River--Neepawa,11,Bowsman,Piché,Ray,Liberal,41
46004,Dauphin--Swan River--Neepawa,11,Bowsman,Sopuck,Robert,Conservative,123
46004,Dauphin--Swan River--Neepawa,11,Bowsman,Storey,Kate,Green Party,9
46004,Dauphin--Swan River--Neepawa,12,Bowsman,Lewycky,Laverne M.,NDP-New Democratic Party,12
46004,Dauphin--Swan River--Neepawa,12,Bowsman,Mark,Inky,Independent,13
46004,Dauphin--Swan River--Neepawa,12,Bowsman,Piché,Ray,Liberal,28
46004,Dauphin--Swan River--Neepawa,12,Bowsman,Sopuck,Robert,Conservative,60
46004,Dauphin--Swan River--Neepawa,12,Bowsman,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,13,Big Woody,Lewycky,Laverne M.,NDP-New Democratic Party,26
46004,Dauphin--Swan River--Neepawa,13,Big Woody,Mark,Inky,Independent,5
46004,Dauphin--Swan River--Neepawa,13,Big Woody,Piché,Ray,Liberal,18
46004,Dauphin--Swan River--Neepawa,13,Big Woody,Sopuck,Robert,Conservative,55
46004,Dauphin--Swan River--Neepawa,13,Big Woody,Storey,Kate,Green Party,7
46004,Dauphin--Swan River--Neepawa,14,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,15
46004,Dauphin--Swan River--Neepawa,14,Swan River,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,14,Swan River,Piché,Ray,Liberal,43
46004,Dauphin--Swan River--Neepawa,14,Swan River,Sopuck,Robert,Conservative,110
46004,Dauphin--Swan River--Neepawa,14,Swan River,Storey,Kate,Green Party,6
46004,Dauphin--Swan River--Neepawa,15,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa,15,Swan River,Mark,Inky,Independent,6
46004,Dauphin--Swan River--Neepawa,15,Swan River,Piché,Ray,Liberal,37
46004,Dauphin--Swan River--Neepawa,15,Swan River,Sopuck,Robert,Conservative,112
46004,Dauphin--Swan River--Neepawa,15,Swan River,Storey,Kate,Green Party,6
46004,Dauphin--Swan River--Neepawa,16,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,13
46004,Dauphin--Swan River--Neepawa,16,Swan River,Mark,Inky,Independent,3
46004,Dauphin--Swan River--Neepawa,16,Swan River,Piché,Ray,Liberal,34
46004,Dauphin--Swan River--Neepawa,16,Swan River,Sopuck,Robert,Conservative,85
46004,Dauphin--Swan River--Neepawa,16,Swan River,Storey,Kate,Green Party,6
46004,Dauphin--Swan River--Neepawa, 17A,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa, 17A,Swan River,Mark,Inky,Independent,4
46004,Dauphin--Swan River--Neepawa, 17A,Swan River,Piché,Ray,Liberal,23
46004,Dauphin--Swan River--Neepawa, 17A,Swan River,Sopuck,Robert,Conservative,58
46004,Dauphin--Swan River--Neepawa, 17A,Swan River,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa, 17B,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,9
46004,Dauphin--Swan River--Neepawa, 17B,Swan River,Mark,Inky,Independent,4
46004,Dauphin--Swan River--Neepawa, 17B,Swan River,Piché,Ray,Liberal,32
46004,Dauphin--Swan River--Neepawa, 17B,Swan River,Sopuck,Robert,Conservative,59
46004,Dauphin--Swan River--Neepawa, 17B,Swan River,Storey,Kate,Green Party,5
46004,Dauphin--Swan River--Neepawa,18,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,16
46004,Dauphin--Swan River--Neepawa,18,Swan River,Mark,Inky,Independent,6
46004,Dauphin--Swan River--Neepawa,18,Swan River,Piché,Ray,Liberal,40
46004,Dauphin--Swan River--Neepawa,18,Swan River,Sopuck,Robert,Conservative,91
46004,Dauphin--Swan River--Neepawa,18,Swan River,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa, 19A,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,22
46004,Dauphin--Swan River--Neepawa, 19A,Swan River,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa, 19A,Swan River,Piché,Ray,Liberal,51
46004,Dauphin--Swan River--Neepawa, 19A,Swan River,Sopuck,Robert,Conservative,96
46004,Dauphin--Swan River--Neepawa, 19A,Swan River,Storey,Kate,Green Party,8
46004,Dauphin--Swan River--Neepawa, 19B,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,12
46004,Dauphin--Swan River--Neepawa, 19B,Swan River,Mark,Inky,Independent,10
46004,Dauphin--Swan River--Neepawa, 19B,Swan River,Piché,Ray,Liberal,35
46004,Dauphin--Swan River--Neepawa, 19B,Swan River,Sopuck,Robert,Conservative,78
46004,Dauphin--Swan River--Neepawa, 19B,Swan River,Storey,Kate,Green Party,8
46004,Dauphin--Swan River--Neepawa,20,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,16
46004,Dauphin--Swan River--Neepawa,20,Swan River,Mark,Inky,Independent,9
46004,Dauphin--Swan River--Neepawa,20,Swan River,Piché,Ray,Liberal,36
46004,Dauphin--Swan River--Neepawa,20,Swan River,Sopuck,Robert,Conservative,115
46004,Dauphin--Swan River--Neepawa,20,Swan River,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa,21,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,13
46004,Dauphin--Swan River--Neepawa,21,Swan River,Mark,Inky,Independent,3
46004,Dauphin--Swan River--Neepawa,21,Swan River,Piché,Ray,Liberal,49
46004,Dauphin--Swan River--Neepawa,21,Swan River,Sopuck,Robert,Conservative,80
46004,Dauphin--Swan River--Neepawa,21,Swan River,Storey,Kate,Green Party,6
46004,Dauphin--Swan River--Neepawa,22,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,20
46004,Dauphin--Swan River--Neepawa,22,Swan River,Mark,Inky,Independent,8
46004,Dauphin--Swan River--Neepawa,22,Swan River,Piché,Ray,Liberal,64
46004,Dauphin--Swan River--Neepawa,22,Swan River,Sopuck,Robert,Conservative,88
46004,Dauphin--Swan River--Neepawa,22,Swan River,Storey,Kate,Green Party,8
46004,Dauphin--Swan River--Neepawa,23,Swan River,Lewycky,Laverne M.,NDP-New Democratic Party,16
46004,Dauphin--Swan River--Neepawa,23,Swan River,Mark,Inky,Independent,1
46004,Dauphin--Swan River--Neepawa,23,Swan River,Piché,Ray,Liberal,37
46004,Dauphin--Swan River--Neepawa,23,Swan River,Sopuck,Robert,Conservative,85
46004,Dauphin--Swan River--Neepawa,23,Swan River,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,24,Kenville,Lewycky,Laverne M.,NDP-New Democratic Party,3
46004,Dauphin--Swan River--Neepawa,24,Kenville,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,24,Kenville,Piché,Ray,Liberal,39
46004,Dauphin--Swan River--Neepawa,24,Kenville,Sopuck,Robert,Conservative,116
46004,Dauphin--Swan River--Neepawa,24,Kenville,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,25,Benito,Lewycky,Laverne M.,NDP-New Democratic Party,9
46004,Dauphin--Swan River--Neepawa,25,Benito,Mark,Inky,Independent,6
46004,Dauphin--Swan River--Neepawa,25,Benito,Piché,Ray,Liberal,17
46004,Dauphin--Swan River--Neepawa,25,Benito,Sopuck,Robert,Conservative,56
46004,Dauphin--Swan River--Neepawa,25,Benito,Storey,Kate,Green Party,11
46004,Dauphin--Swan River--Neepawa, 26A,Benito,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa, 26A,Benito,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa, 26A,Benito,Piché,Ray,Liberal,57
46004,Dauphin--Swan River--Neepawa, 26A,Benito,Sopuck,Robert,Conservative,91
46004,Dauphin--Swan River--Neepawa, 26A,Benito,Storey,Kate,Green Party,5
46004,Dauphin--Swan River--Neepawa, 26B,Mobile poll/Bureau itinérant,Lewycky,Laverne M.,NDP-New Democratic Party,0
46004,Dauphin--Swan River--Neepawa, 26B,Mobile poll/Bureau itinérant,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa, 26B,Mobile poll/Bureau itinérant,Piché,Ray,Liberal,0
46004,Dauphin--Swan River--Neepawa, 26B,Mobile poll/Bureau itinérant,Sopuck,Robert,Conservative,0
46004,Dauphin--Swan River--Neepawa, 26B,Mobile poll/Bureau itinérant,Storey,Kate,Green Party,0
46004,Dauphin--Swan River--Neepawa,27,Durban,Lewycky,Laverne M.,NDP-New Democratic Party,7
46004,Dauphin--Swan River--Neepawa,27,Durban,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,27,Durban,Piché,Ray,Liberal,25
46004,Dauphin--Swan River--Neepawa,27,Durban,Sopuck,Robert,Conservative,67
46004,Dauphin--Swan River--Neepawa,27,Durban,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa,28,Pine River,Lewycky,Laverne M.,NDP-New Democratic Party,6
46004,Dauphin--Swan River--Neepawa,28,Pine River,Mark,Inky,Independent,9
46004,Dauphin--Swan River--Neepawa,28,Pine River,Piché,Ray,Liberal,27
46004,Dauphin--Swan River--Neepawa,28,Pine River,Sopuck,Robert,Conservative,44
46004,Dauphin--Swan River--Neepawa,28,Pine River,Storey,Kate,Green Party,7
46004,Dauphin--Swan River--Neepawa, 29A,Camperville,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa, 29A,Camperville,Mark,Inky,Independent,1
46004,Dauphin--Swan River--Neepawa, 29A,Camperville,Piché,Ray,Liberal,77
46004,Dauphin--Swan River--Neepawa, 29A,Camperville,Sopuck,Robert,Conservative,4
46004,Dauphin--Swan River--Neepawa, 29A,Camperville,Storey,Kate,Green Party,2
46004,Dauphin--Swan River--Neepawa, 29B,Camperville,Lewycky,Laverne M.,NDP-New Democratic Party,22
46004,Dauphin--Swan River--Neepawa, 29B,Camperville,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa, 29B,Camperville,Piché,Ray,Liberal,59
46004,Dauphin--Swan River--Neepawa, 29B,Camperville,Sopuck,Robert,Conservative,3
46004,Dauphin--Swan River--Neepawa, 29B,Camperville,Storey,Kate,Green Party,0
46004,Dauphin--Swan River--Neepawa, 30A,Pine Creek 66A,Lewycky,Laverne M.,NDP-New Democratic Party,10
46004,Dauphin--Swan River--Neepawa, 30A,Pine Creek 66A,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa, 30A,Pine Creek 66A,Piché,Ray,Liberal,55
46004,Dauphin--Swan River--Neepawa, 30A,Pine Creek 66A,Sopuck,Robert,Conservative,1
46004,Dauphin--Swan River--Neepawa, 30A,Pine Creek 66A,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa, 30B,Pine Creek 66A,Lewycky,Laverne M.,NDP-New Democratic Party,12
46004,Dauphin--Swan River--Neepawa, 30B,Pine Creek 66A,Mark,Inky,Independent,0
46004,Dauphin--Swan River--Neepawa, 30B,Pine Creek 66A,Piché,Ray,Liberal,80
46004,Dauphin--Swan River--Neepawa, 30B,Pine Creek 66A,Sopuck,Robert,Conservative,0
46004,Dauphin--Swan River--Neepawa, 30B,Pine Creek 66A,Storey,Kate,Green Party,0
46004,Dauphin--Swan River--Neepawa,31,Winnipegosis,Lewycky,Laverne M.,NDP-New Democratic Party,13
46004,Dauphin--Swan River--Neepawa,31,Winnipegosis,Mark,Inky,Independent,10
46004,Dauphin--Swan River--Neepawa,31,Winnipegosis,Piché,Ray,Liberal,31
46004,Dauphin--Swan River--Neepawa,31,Winnipegosis,Sopuck,Robert,Conservative,75
46004,Dauphin--Swan River--Neepawa,31,Winnipegosis,Storey,Kate,Green Party,5
46004,Dauphin--Swan River--Neepawa,32,Winnipegosis,Lewycky,Laverne M.,NDP-New Democratic Party,18
46004,Dauphin--Swan River--Neepawa,32,Winnipegosis,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,32,Winnipegosis,Piché,Ray,Liberal,64
46004,Dauphin--Swan River--Neepawa,32,Winnipegosis,Sopuck,Robert,Conservative,50
46004,Dauphin--Swan River--Neepawa,32,Winnipegosis,Storey,Kate,Green Party,2
46004,Dauphin--Swan River--Neepawa,33,Winnipegosis,Lewycky,Laverne M.,NDP-New Democratic Party,22
46004,Dauphin--Swan River--Neepawa,33,Winnipegosis,Mark,Inky,Independent,6
46004,Dauphin--Swan River--Neepawa,33,Winnipegosis,Piché,Ray,Liberal,45
46004,Dauphin--Swan River--Neepawa,33,Winnipegosis,Sopuck,Robert,Conservative,49
46004,Dauphin--Swan River--Neepawa,33,Winnipegosis,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa,34,Fork River,Lewycky,Laverne M.,NDP-New Democratic Party,15
46004,Dauphin--Swan River--Neepawa,34,Fork River,Mark,Inky,Independent,21
46004,Dauphin--Swan River--Neepawa,34,Fork River,Piché,Ray,Liberal,45
46004,Dauphin--Swan River--Neepawa,34,Fork River,Sopuck,Robert,Conservative,62
46004,Dauphin--Swan River--Neepawa,34,Fork River,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa,35,Mallard,Lewycky,Laverne M.,NDP-New Democratic Party,13
46004,Dauphin--Swan River--Neepawa,35,Mallard,Mark,Inky,Independent,7
46004,Dauphin--Swan River--Neepawa,35,Mallard,Piché,Ray,Liberal,45
46004,Dauphin--Swan River--Neepawa,35,Mallard,Sopuck,Robert,Conservative,29
46004,Dauphin--Swan River--Neepawa,35,Mallard,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,36,Waterhen 45,Lewycky,Laverne M.,NDP-New Democratic Party,80
46004,Dauphin--Swan River--Neepawa,36,Waterhen 45,Mark,Inky,Independent,2
46004,Dauphin--Swan River--Neepawa,36,Waterhen 45,Piché,Ray,Liberal,101
46004,Dauphin--Swan River--Neepawa,36,Waterhen 45,Sopuck,Robert,Conservative,2
46004,Dauphin--Swan River--Neepawa,36,Waterhen 45,Storey,Kate,Green Party,5
46004,Dauphin--Swan River--Neepawa,37,Toutes Aides,Lewycky,Laverne M.,NDP-New Democratic Party,14
46004,Dauphin--Swan River--Neepawa,37,Toutes Aides,Mark,Inky,Independent,8
46004,Dauphin--Swan River--Neepawa,37,Toutes Aides,Piché,Ray,Liberal,21
46004,Dauphin--Swan River--Neepawa,37,Toutes Aides,Sopuck,Robert,Conservative,50
46004,Dauphin--Swan River--Neepawa,37,Toutes Aides,Storey,Kate,Green Party,3
46004,Dauphin--Swan River--Neepawa,38,Rorketon,Lewycky,Laverne M.,NDP-New Democratic Party,23
46004,Dauphin--Swan River--Neepawa,38,Rorketon,Mark,Inky,Independent,17
46004,Dauphin--Swan River--Neepawa,38,Rorketon,Piché,Ray,Liberal,24
46004,Dauphin--Swan River--Neepawa,38,Rorketon,Sopuck,Robert,Conservative,42
46004,Dauphin--Swan River--Neepawa,38,Rorketon,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa, 39A,Crane River 51,Lewycky,Laverne M.,NDP-New Democratic Party,16
46004,Dauphin--Swan River--Neepawa, 39A,Crane River 51,Mark,Inky,Independent,6
46004,Dauphin--Swan River--Neepawa, 39A,Crane River 51,Piché,Ray,Liberal,49
46004,Dauphin--Swan River--Neepawa, 39A,Crane River 51,Sopuck,Robert,Conservative,1
46004,Dauphin--Swan River--Neepawa, 39A,Crane River 51,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa, 39B,Crane River 51,Lewycky,Laverne M.,NDP-New Democratic Party,19
46004,Dauphin--Swan River--Neepawa, 39B,Crane River 51,Mark,Inky,Independent,2
46004,Dauphin--Swan River--Neepawa, 39B,Crane River 51,Piché,Ray,Liberal,68
46004,Dauphin--Swan River--Neepawa, 39B,Crane River 51,Sopuck,Robert,Conservative,3
46004,Dauphin--Swan River--Neepawa, 39B,Crane River 51,Storey,Kate,Green Party,1
46004,Dauphin--Swan River--Neepawa,40,Sainte-Rose,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa,40,Sainte-Rose,Mark,Inky,Independent,5
46004,Dauphin--Swan River--Neepawa,40,Sainte-Rose,Piché,Ray,Liberal,67
46004,Dauphin--Swan River--Neepawa,40,Sainte-Rose,Sopuck,Robert,Conservative,93
46004,Dauphin--Swan River--Neepawa,40,Sainte-Rose,Storey,Kate,Green Party,11
46004,Dauphin--Swan River--Neepawa,41,Ste. Rose du Lac,Lewycky,Laverne M.,NDP-New Democratic Party,10
46004,Dauphin--Swan River--Neepawa,41,Ste. Rose du Lac,Mark,Inky,Independent,8
46004,Dauphin--Swan River--Neepawa,41,Ste. Rose du Lac,Piché,Ray,Liberal,43
46004,Dauphin--Swan River--Neepawa,41,Ste. Rose du Lac,Sopuck,Robert,Conservative,36
46004,Dauphin--Swan River--Neepawa,41,Ste. Rose du Lac,Storey,Kate,Green Party,4
46004,Dauphin--Swan River--Neepawa,42,Ste. Rose du Lac,Lewycky,Laverne M.,NDP-New Democratic Party,11
46004,Dauphin--Swan River--Neepawa,42,Ste. Rose du Lac,Mark,Inky,Independent,2
46004,Dauphin--Swan River--Neepawa,42,Ste. Rose du Lac,Piché,Ray,Liberal,30
46004,Dauphin--Swan River--Neepawa,42,Ste. Rose du Lac,Sopuck,Robert,Conservative,32
