district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
62001,Nunavut,606,Cape Dorset,Anawak,Jack Iyerak,NDP-New Democratic Party,3
62001,Nunavut,606,Cape Dorset,Rocchi,Spencer,Green Party,0
62001,Nunavut,606,Cape Dorset,Tootoo,Hunter,Liberal,5
62001,Nunavut,607,Hall Beach,Aglukkaq,Leona,Conservative,0
62001,Nunavut,607,Hall Beach,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut,607,Hall Beach,Rocchi,Spencer,Green Party,0
62001,Nunavut,607,Hall Beach,Tootoo,Hunter,Liberal,0
62001,Nunavut,608,Gjoa Haven,Aglukkaq,Leona,Conservative,42
62001,Nunavut,608,Gjoa Haven,Anawak,Jack Iyerak,NDP-New Democratic Party,6
62001,Nunavut,608,Gjoa Haven,Rocchi,Spencer,Green Party,0
62001,Nunavut,608,Gjoa Haven,Tootoo,Hunter,Liberal,11
62001,Nunavut,609,Kugluktuk,Aglukkaq,Leona,Conservative,20
62001,Nunavut,609,Kugluktuk,Anawak,Jack Iyerak,NDP-New Democratic Party,8
62001,Nunavut,609,Kugluktuk,Rocchi,Spencer,Green Party,1
62001,Nunavut,609,Kugluktuk,Tootoo,Hunter,Liberal,37
62001,Nunavut,610,Cambridge Bay,Aglukkaq,Leona,Conservative,13
62001,Nunavut,610,Cambridge Bay,Anawak,Jack Iyerak,NDP-New Democratic Party,9
62001,Nunavut,610,Cambridge Bay,Rocchi,Spencer,Green Party,0
62001,Nunavut,610,Cambridge Bay,Tootoo,Hunter,Liberal,40
62001,Nunavut,611,Baker Lake,Aglukkaq,Leona,Conservative,6
62001,Nunavut,611,Baker Lake,Anawak,Jack Iyerak,NDP-New Democratic Party,17
62001,Nunavut,611,Baker Lake,Rocchi,Spencer,Green Party,1
62001,Nunavut,611,Baker Lake,Tootoo,Hunter,Liberal,49
62001,Nunavut,612,Rankin Inlet,Aglukkaq,Leona,Conservative,29
62001,Nunavut,612,Rankin Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,22
62001,Nunavut,612,Rankin Inlet,Rocchi,Spencer,Green Party,2
62001,Nunavut,612,Rankin Inlet,Tootoo,Hunter,Liberal,93
62001,Nunavut,613,Arviat,Aglukkaq,Leona,Conservative,18
62001,Nunavut,613,Arviat,Anawak,Jack Iyerak,NDP-New Democratic Party,10
62001,Nunavut,613,Arviat,Rocchi,Spencer,Green Party,2
62001,Nunavut,613,Arviat,Tootoo,Hunter,Liberal,19
62001,Nunavut,614,Sanikiluaq,Aglukkaq,Leona,Conservative,4
